activity_nr,estab_name,site_city,site_state,site_zip,naics_code,trade,open_date
348189390,AYS CONSTRUCTION LLC,CROTON ON HUDSON,NY,10520,236116,,2025-04-18
348190992,JR CRUZ CORP.,STATEN ISLAND,NY,10314,237110,,2025-04-18
348188756,HILUX FIBERGLASS LLC,LONG BEACH,NJ,08008,236118,,2025-04-17
348188772,BLESSED BUILDERS INC,BROOKLYN,NY,11234,236118,,2025-04-17
348188780,NY BUILDING ASSOCIATES INC.,BROOKLYN,NY,11234,236118,,2025-04-17
348189010,"J. SUTTER ENTERPRISES, LLC. T/A COASTAL ROOFING T/A COASTAL SIGN T/A COASTAL TRUCK",LONG BEACH,NJ,08008,238160,Roofing,2025-04-17
348189093,ANSELMO DE JESUS LOPEZ,LONG BEACH,NJ,08008,238170,,2025-04-17
348189135,4 ACES CONTRACTING LLC,BEACH HAVEN,NJ,08008,238170,,2025-04-17
348189283,JAB ELECTRIC LLC,SHIP BOTTOM,NJ,08008,238210,,2025-04-17
348193673,"MORA STUCCO & MASON, INC.",YONKERS,NY,10704,238140,Masonry,2025-04-17
348193830,SAMUEL ROCHA,LODI,NJ,07644,238130,Framing,2025-04-17
348194028,XTREME GENERAL CONTRACTOR LLC,LODI,NJ,07644,238130,Framing,2025-04-17
348186073,NEW YORK STATE THRUWAY AUTHORITY TARRYTOWN MAINTENANCE FACILITY,TARRYTOWN,NY,10591,237310,Highway/Bridge,2025-04-17
348186750,NIER-MATUS ROOFING SPECIALIST LLC,BROOKLYN,NY,11234,238160,Roofing,2025-04-17
348187295,BLUE EAGLE CONSTRUCTION,HACKENSACK,NJ,07601,238160,Roofing,2025-04-17
348187402,"JERSEY EPOXY, LLC",BUTLER,NJ,07405,238330,,2025-04-17
348189051,LIBERTY CONSTRUCTION,CARLSTADT,NJ,07072,238140,Masonry,2025-04-16
348183922,FUSHION NYC CORP,WOODLAND PARK,NJ,07424,238140,Masonry,2025-04-16
348189333,NICE GUYS GENERAL CONTRACTOR LLC,CLIFTON,NJ,07013,238130,Framing,2025-04-15
348180092,BPM CONSTRUCTION CO.,AVENEL,NJ,07001,236220,Commercial Bldg,2025-04-15
348190851,"MILTON'S PAINTING, LLC",SCARSDALE,NY,10583,238320,,2025-04-15
348180225,WICK CONSTRUCTION LLC,AVENEL,NJ,07001,236220,Commercial Bldg,2025-04-15
348191354,L.P.G. GENERAL CONTRACTOR INC,EASTCHESTER,NY,10709,238160,Roofing,2025-04-15
348179557,"SILVANO DI MONTE MASON CONTRACTOR, LLC",AVENEL,NJ,07001,238140,Masonry,2025-04-15
348183591,"YORK SHORE SERVICES, INC.",CENTRAL ISLIP,NY,11722,238320,,2025-04-15
348183138,EM PAVING MASONRY,BRONX,NY,10471,238140,Masonry,2025-04-15
348188871,R&R STUCCO LLC,WAYNE,NJ,07470,238140,Masonry,2025-04-14
348179177,C ROYCE LLC,ROSELAND,NJ,07068,238910,,2025-04-14
348179185,SIGMA CONSTRUCTION INC.,ROSELAND,NJ,07068,238990,,2025-04-14
348179227,"P.E. STONE, INC.",NEW YORK,NY,10019,238210,,2025-04-14
348179243,"STAR TECH CONSTRUCTION, INC",BRIDGEWATER,NJ,08807,238140,Masonry,2025-04-14
348179250,"APS CONTRACTING, INC",BRIDGEWATER,NJ,08807,236220,Commercial Bldg,2025-04-14
348179276,LITTLE CONSTRUCTION CO. INC.,STOCKTON,NJ,08559,238160,Roofing,2025-04-14
348282328,"FRANK R. HOME IMPROVEMENT, CORP.",SHRUB OAK,NY,10588,238160,Roofing,2025-04-14
348177213,EXTREME SERVICES LLC,HASBROUCK HEIGHTS,NJ,07604,238130,Framing,2025-04-14
348177239,STR FRAMING,HASBROUCK HEIGHTS,NJ,07604,238130,Framing,2025-04-14
348177270,SICILIAN PLUMBING,HASBROUCK HEIGHTS,NJ,07604,238220,,2025-04-14
348177437,BOROUGH OF CLOSTER DPW,CLOSTER,NJ,07624,237310,Highway/Bridge,2025-04-14
348177726,CHR CONSTRUCTION LLC,WAYNE,NJ,07470,238140,Masonry,2025-04-14
348182015,196 NELSON LLC,HARRISON,NY,10528,236115,,2025-04-14
348172941,"JET PROPERTY MANAGEMENT, LLC.",SEASIDE HEIGHTS,NJ,08751,238130,Framing,2025-04-11
348176421,"MOURA CONSTRUCTION, LLC.",BAY HEAD,NJ,08742,238130,Framing,2025-04-11
348190760,OPRO  HOME IMPROVEMENTS LLC.,SPRING VALLEY,NY,10977,238140,Masonry,2025-04-10
348191131,KM LAEL SIDING & ROOFING CORP,RYE,NY,10580,238160,Roofing,2025-04-10
348170879,ARI PRODUCTS INC.,NEW YORK,NY,10017,238330,,2025-04-10
348171117,ATLANTIC EXTERIOR WALL SYSTEM LLC,NEW YORK,NY,10017,238320,,2025-04-10
348172966,ALLIED BUILDERS AND MANAGEMENT LLC.,BELLEVILLE,NJ,07109,238190,,2025-04-10
348172990,MR. CONCRETE CORP.,BELLEVILLE,NJ,07109,238140,Masonry,2025-04-10
348173014,LUTA GENERAL CONSTRUCTION,BELLEVILLE,NJ,07109,238110,,2025-04-10
348171489,RANCHOS CONTRACTORS INC,HILLSBOROUGH,NJ,08844,238160,Roofing,2025-04-10
348173105,S & R STEEL CONSTRUCTION LLC,BELLEVILLE,NJ,07109,238120,,2025-04-10
348169889,BRICK TOWNSHIP DEPARTMENT OF PUBLIC WORKS,BRICK,NJ,08723,237310,Highway/Bridge,2025-04-09
348173113,LANCE NILL INC.,WATER MILL,NY,11976,238170,,2025-04-09
348173170,"R&D CUSTOM CARPENTRY, LLC",WATER MILL,NY,11976,238350,,2025-04-09
348173204,AMABLE CONSTRUCTION INC,WATER MILL,NY,11976,238130,Framing,2025-04-09
348167107,"EGLENTOWICZ WRECKING, LLC",JERSEY CITY,NJ,07306,238910,,2025-04-09
348167164,QIHUA CHEN,BROOKLYN,NY,11234,236118,,2025-04-09
348167446,JOSE SKY CONSTRUCTION LLC.,LODI,NJ,07644,238160,Roofing,2025-04-09
348174616,3D FUTURES,DAYTON,NJ,08810,238390,,2025-04-08
348190968,TOP GARD HOME IMPROVEMENT,SCARSDALE,NY,10583,238160,Roofing,2025-04-08
348171604,GREEN OAKS REMODELING INC,CENTRAL ISLIP,NY,11722,236115,,2025-04-08
348166604,BDS BUILDERS LLC,LINDEN,NJ,07036,238140,Masonry,2025-04-07
348159294,P.L.T INTERIOR INC,BROOKLYN,NY,11204,238130,Framing,2025-04-04
348161340,WARNER CONSTRUCTION SERVICES INC.,NEW YORK,NY,10018,236220,Commercial Bldg,2025-04-04
348161357,"BCG GLASS INDUSTRY, INC.",NEW YORK,NY,10018,238150,,2025-04-04
348332156,TKR CONSTRUCTION LLC,NEW YORK,NY,10018,238150,,2025-04-04
348158619,NATIONAL GRID,STATEN ISLAND,NY,10314,238910,,2025-04-03
348159013,USA ROOFING,STATEN ISLAND,NY,10301,238160,Roofing,2025-04-03
348160722,"RISEUP FRAMERS INC.,",JERSEY CITY,NJ,07305,238130,Framing,2025-04-03
348161464,SEGUNDO PASCUAL PULLUTASIG PAQUIZA,HASBROUCK HEIGHTS,NJ,07604,238160,Roofing,2025-04-03
348155235,MOD CONSULTANTS LLC,BROOKLYN,NY,11207,238320,,2025-04-03
348155672,DM CONTRACTING & RESTORATION INC,BROOKLYN,NY,11215,236118,,2025-04-03
348155722,KDR NY ENTERPRISES CORP.,NEW YORK,NY,10001,238110,,2025-04-03
348157223,LMJ KITCHEN INC.,BROOKLYN,NY,11207,238350,,2025-04-03
348157652,SAMSON DRYWALL CORPORATION,BROOKLYN,NY,11223,238310,,2025-04-03
348157678,"ABLE RICHMOND WATERMAIN AND SEWERS - 40 LASALLE STREET, STATEN ISLAND NY 10303",STATEN ISLAND,NY,10314,237310,Highway/Bridge,2025-04-03
348157793,U S STAR CONSTRUCTION NY CORP,BRONX,NY,10460,236118,,2025-04-03
348158247,U S STAR CONSTRUCTION NY CORP,BRONX,NY,10460,236118,,2025-04-03
348159369,NY BEST ROOFER,BROOKLYN,NY,11229,238160,Roofing,2025-04-02
348155193,"BRAND NEW CEDAR WORKS, INC.",SAG HARBOR,NY,11963,238160,Roofing,2025-04-02
348155441,PERELLO BUILDING CORP.,SAG HARBOR,NY,11963,236115,,2025-04-02
348163486,DMP SERVICES CORP.,BROOKLYN,NY,11229,238190,,2025-04-02
348166570,AGUSTIN CONSTRUCTION CORP.,STATEN ISLAND,NY,10314,238160,Roofing,2025-04-02
348163593,MOLDING DECOR INC.,BROOKLYN,NY,11229,238350,,2025-04-02
348157728,R.S.G. RESTORATION INC,YONKERS,NY,10704,238160,Roofing,2025-04-02
348158023,JAYLEX NYC CORP.,STATEN ISLAND,NY,10314,236220,Commercial Bldg,2025-04-02
348160565,APJ SERVICES INC,MADISON,NJ,07940,238130,Framing,2025-04-01
348161274,A&D FRAMING CORP,ENGLEWOOD CLIFFS,NJ,07632,238130,Framing,2025-04-01
348147794,SPRING HOME IMPROVEMENT LLC,ENGLEWOOD CLIFFS,NJ,07632,238160,Roofing,2025-04-01
348147869,TOWNSHIP OF LONG BEACH DEPARTMENT OF PUBLIC WORKS,LONG BEACH TOWNSHIP,NJ,08008,237310,Highway/Bridge,2025-04-01
348147885,HEM CONSTRUCTION LLC,ENGLEWOOD CLIFFS,NJ,07632,238130,Framing,2025-04-01
348157272,GFX SITE DEVELOPMENT INC,PEARL RIVER,NY,10965,238910,,2025-04-01
348157637,ANTON BUJAJ,YONKERS,NY,10704,238160,Roofing,2025-04-01
348157447,GEBICCO INC.,SCARSDALE,NY,10583,236118,,2025-03-31
348145152,MIN XING STAINLESS STEEL INC.,JAMAICA,NY,11421,238190,,2025-03-29
348159252,ISLAND GREEN CONTRACTING INC,JAMESPORT,NY,11947,236115,,2025-03-28
348165499,BNE REAL ESTATE GROUP,HILLSDALE,NJ,07642,236115,,2025-03-28
348143389,CSJ BUILDERS INC.,NEW YORK,NY,10007,236220,Commercial Bldg,2025-03-28
348143405,UNITED LYNN-CONN CORPORATION,NEW YORK,NY,10007,238340,,2025-03-28
348146986,PATTERSON STREET URBAN RENEWAL,HILLSDALE,NJ,07642,236116,,2025-03-28
348147703,SEIFERT CONSTRUCTION CORP,SOUTHAMPTON,NY,11968,236115,,2025-03-28
348147828,KEVIN REMPE PLUMBING & HEATING CORP,LAUREL,NY,11948,238220,,2025-03-28
348138751,SPRING VALLEY VILLAGE DPW,SPRING VALLEY,NY,10977,237310,Highway/Bridge,2025-03-27
348139478,MILANOS MASONRY LLC,BERGENFIELD,NJ,07621,238140,Masonry,2025-03-27
348282393,FRANCIS CONSTRUCTION CORP.,WHITE PLAINS,NY,10605,238170,,2025-03-27
348135104,SILVERBACK HOME INC,BROOKLYN,NY,11223,236116,,2025-03-26
348135310,STELLAR CONTRACTING LLC,BROOKLYN,NY,11223,236116,,2025-03-26
348135930,PAESE CONSTRUCTION LLC,ENGLEWOOD,NJ,07631,238170,,2025-03-26
348141540,"COMMERCIAL CONSTRUCTION ASSOCIATES, INC.",YONKERS,NY,10703,238110,,2025-03-26
348141672,"ALL COUNTIES ROOFING GROUP, LLC.",WHITE PLAINS,NY,10605,238160,Roofing,2025-03-26
348137324,COLE PARTNERS INC.,STATEN ISLAND,NY,10304,238130,Framing,2025-03-26
348137837,"J. KOKOLAKIS CONTRACTING, INC.",STATEN ISLAND,NY,10304,236220,Commercial Bldg,2025-03-26
348134131,NORTHEAST ROOF MAINTENANCE,PERTH AMBOY,NJ,08861,238160,Roofing,2025-03-26
348134164,SMARTWAY CONTRACTING LLC,PERTH AMBOY,NJ,08861,238160,Roofing,2025-03-26
348138264,JOHN PREVETE FRAMING LLC,LYNDHURST,NJ,07071,238130,Framing,2025-03-26
348139163,JCM GENERAL CONSTRUCTION LLC,CLIFTON,NJ,07013,238170,,2025-03-25
348130758,SIDE BY SIDE HOME IMPROVEMENT CORPORATION,BROOKLYN,NY,11234,236118,,2025-03-25
348130766,HUI LUNG INC,BROOKLYN,NY,11234,236118,,2025-03-25
348164245,"MACKENZIE PAINTING CO., INC.",THORNWOOD,NY,10594,238210,,2025-03-25
348134719,"GUADALUPE CONSTRUCTION, LLC",CLIFTON,NJ,07013,238130,Framing,2025-03-25
348135245,OLD GARDEN STATE CONSTRUCTION LLC,HALEDON,NJ,07508,238160,Roofing,2025-03-25
348131186,PATWOOD CONTRACTING CO.,BUTLER,NJ,07405,238160,Roofing,2025-03-25
348133901,FREITAS CONSTRUCTION LLC,STAFFORD TOWNSHIP,NJ,08050,238130,Framing,2025-03-25
348138124,UNITED LAND REALTY INC,STATEN ISLAND,NY,10314,236116,,2025-03-25
348138272,UNITED LAND REALTY INC,STATEN ISLAND,NY,10314,236116,,2025-03-25
348131392,HUERTA BROTHERS LLC,TEANECK,NJ,07666,238170,,2025-03-25
348128240,BOROUGH OF POINT PLEASANT BEACH DPW,POINT PLEASANT BEACH,NJ,08742,237310,Highway/Bridge,2025-03-24
348125642,OSVALDO HERNANDEZ PINEDA GERMAN,DEER PARK,NY,11729,238160,Roofing,2025-03-21
348129917,MICHAEL J WRIGHT CONSTRUCTION CO INC,HILLSDALE,NJ,07642,236115,,2025-03-21
348129925,JHP AND SON CONSTRUCTION,HILLSDALE,NJ,07642,238130,Framing,2025-03-21
348129933,DMS HEATING AND COOLING EATINTOWN NJ,HILLSDALE,NJ,07642,238220,,2025-03-21
348129982,CAPOANO CONTRACTORS,HILLSDALE,NJ,07642,238130,Framing,2025-03-21
348126228,"GRANADOS CONCRETE, LLC.",MONROE TOWNSHIP,NJ,08831,238140,Masonry,2025-03-21
348124355,"BOILING SPRINGS GROUP, INC",NEWARK,NJ,07105,236220,Commercial Bldg,2025-03-20
348124439,ELITE BROTHERS CONSTRUCTION LLC,NEWARK,NJ,07105,238140,Masonry,2025-03-20
348124652,"LONG ISLAND CONCRETE, INC",BROOKLYN,NY,11239,238330,,2025-03-20
348122375,SIG CONTRACTING CORP.,BROOKLYN,NY,11239,238320,,2025-03-20
348122417,"PRINCE CARPENTRY, INC.",BROOKLYN,NY,11239,238350,,2025-03-20
348124728,BARONE STEEL FABRICATORS INC.,ELMHURST,NY,11373,238120,,2025-03-20
348124769,"PARKVIEW PLUMBING & HEATING, INC.",BROOKLYN,NY,11239,238220,,2025-03-20
348124801,TRIPLE S AIR SYSTEMS INC.,BROOKLYN,NY,11239,238220,,2025-03-20
348124835,PARK EAST CONSTRUCTION CORP.,ELMHURST,NY,11373,236220,Commercial Bldg,2025-03-20
348124850,S.J. ELECTRIC INC.,BROOKLYN,NY,11239,238210,,2025-03-20
348125014,"RSG CAULKING & WATERPROOFING, INC.",BROOKLYN,NY,11239,238390,,2025-03-20
348125071,"MATE MATURA & SONS, INC.",BROOKLYN,NY,11239,238310,,2025-03-20
348125196,HVAC SYSTEMS CORP.,BROOKLYN,NY,11239,238220,,2025-03-20
348126079,EXCEL RESTORATION INC.,BROOKLYN,NY,11249,238140,Masonry,2025-03-20
348122052,NEW AMSTERDAM RESTORATION CORP.,BRONX,NY,10451,236118,,2025-03-20
348123738,"MONADNOCK CONSTRUCTION, INC.",BROOKLYN,NY,11239,236220,Commercial Bldg,2025-03-20
348119918,MILANO CONTRACTING LLC,HILLSIDE,NJ,07205,237310,Highway/Bridge,2025-03-19
348121112,ISLAND STUCCO,STATEN ISLAND,NY,10310,238140,Masonry,2025-03-19
348120338,"ABLE RICHMOND WATERMAIN AND SEWERS - 40 LASALLE STREET, STATEN ISLAND NY 10303",STATEN ISLAND,NY,10314,238910,,2025-03-19
348117003,GINO INC,MONROE TOWNSHIP,NJ,08831,238160,Roofing,2025-03-19
348117052,ROOFING SOLUTIONS ENTERPRISE LLC,MONROE TOWNSHIP,NJ,08831,238160,Roofing,2025-03-19
348110792,ELITE CONCRETE NY LLC,JERSEY CITY,NJ,07305,238110,,2025-03-18
348115841,UMBRELLA SCAFFOLDING,NEW YORK,NY,10012,238990,,2025-03-18
348432022,INCREDIBLE SERVICES LLC,JERSEY CITY,NJ,07305,238140,Masonry,2025-03-18
348116260,"ABLE RICHMOND WATERMAIN AND SEWERS - 40 LASALLE STREET, STATEN ISLAND NY 10303",STATEN ISLAND,NY,10307,237310,Highway/Bridge,2025-03-18
348116609,ACCESS SOLUTIONS GROUP LLC,STATEN ISLAND,NY,10306,238990,,2025-03-18
348116617,MARQUEZ & PEDRAZA GENERAL CONTRACTORS LLC,MANALAPAN,NJ,07726,238160,Roofing,2025-03-18
348113598,GNC CONSTRUCTION LLC,WHITE PLAINS,NY,10603,238130,Framing,2025-03-18
348117342,"RNC INDUSTRIES, LLC",BROOKLYN,NY,11239,238110,,2025-03-18
348128117,L&M BUILDERS GROUP LLC,BROOKLYN,NY,11239,236116,,2025-03-18
348113655,CUBE BUILDERS GROUP NY INC.,BROOKLYN,NY,11214,236118,,2025-03-17
347970212,CUBE BUILDERS GROUP NY INC.,BROOKLYN,NY,11223,236118,,2025-03-17
348109273,CRIOLLOS HOME IMPROVEMENT CORP,CHAPPAQUA,NY,10514,238160,Roofing,2025-03-14
348274549,BAY RESTORATION CORP.,BROOKLYN,NY,11235,238140,Masonry,2025-03-14
348109729,AROOF INC.,NEW YORK,NY,10032,238160,Roofing,2025-03-14
348109752,AVM GENERAL CONSTRUCTION LLC,MANTOLOKING,NJ,08738,238160,Roofing,2025-03-14
348109778,JC RODRIGUEZ AND EITON CORP,BROOKLYN,NY,11208,236118,,2025-03-14
348104217,XINOS CONSTRUCTION CORP.,WHITESTONE,NY,11357,238140,Masonry,2025-03-13
348114067,CARLSON CONSTRUCTION,GARFIELD,NJ,07026,236220,Commercial Bldg,2025-03-13
348109877,JEDARO HOME IMPROVEMENT INC,LONG BEACH,NY,11561,236118,,2025-03-13
348111071,A & H EXCAVATING LLC,PARAMUS,NJ,07652,238910,,2025-03-13
348102922,CONSTRUCTION RESOURCES CORP.,JOHN F KENNEDY AIRPORT,NY,11430,238990,,2025-03-13
348113424,4 BROTHERS HOME IMPROVEMENT LLC,GARFIELD,NJ,07026,238160,Roofing,2025-03-13
348113457,MEJIA DE CONSTRUCTION LLC,GARFIELD,NJ,07026,238170,,2025-03-13
348113572,"J WAMAN CONSTRUCTION, INC.",CLIFTON,NJ,07011,238160,Roofing,2025-03-13
348113648,UNITED PRO CONSTRUCTION LLC,CLIFTON,NJ,07011,238160,Roofing,2025-03-13
348113788,CAREWORK CONSTRUCTION,PASSAIC,NJ,07055,238170,,2025-03-13
348111477,QSA MANAGEMENT,EAST RUTHERFORD,NJ,07073,236220,Commercial Bldg,2025-03-13
348144270,OUTSTANDING HOMES INC.,SCARSDALE,NY,10583,236115,,2025-03-13
348104142,XINOS CONSTRUCTION CORP.,WHITESTONE,NY,11357,238140,Masonry,2025-03-13
348104662,ABRAHAM FINKLER,HUNTINGTON,NY,11743,238140,Masonry,2025-03-12
348099854,GALAXY GC GROUP LLC,BROOKLYN,NY,11221,236116,,2025-03-12
348100553,VELOCITI GC INC.,BROOKLYN,NY,11221,238140,Masonry,2025-03-12
348100629,VNK CARPENTRY INC.,BROOKLYN,NY,11221,238350,,2025-03-12
348100439,MARAGOS PAINTING LLC,BROOKLYN,NY,11221,238320,,2025-03-12
348100504,"TECHNO-VOLT ELECTRIC, INC.",BROOKLYN,NY,11221,238210,,2025-03-12
348102955,JORGE MIRANDA,VALHALLA,NY,10595,238130,Framing,2025-03-12
348111790,TOWNSHIP OF GREEN BROOK - DEPARTMENT OF PUBLIC WORKS,GREEN BROOK,NJ,08812,237310,Highway/Bridge,2025-03-12
348098906,GASMAYA CONSTRUCTION LLC,CLARK,NJ,07066,238170,,2025-03-11
348105107,"KELLER NORTH AMERICA, INC.",BROOKLYN,NY,11217,238190,,2025-03-11
348180639,J.O. CONTRACTING LLC,CLARK,NJ,07066,238290,,2025-03-11
348160854,TOP NOTCH MASON,JERSEY CITY,NJ,07305,238140,Masonry,2025-03-11
348109984,"ISLAND INTERNATIONAL ENTERPRISES, LLC",JAMAICA,NY,11430,238390,,2025-03-11
348096181,B & B IMPROVEMENT CO.,WOOD RIDGE,NJ,07075,238160,Roofing,2025-03-11
348096348,"C.Y. & SON CONTRACTING, INC.",NANUET,NY,10954,238160,Roofing,2025-03-11
348102781,TRI-MESSINE CONSTRUCTION COMPANY INC.,STATEN ISLAND,NY,10310,236220,Commercial Bldg,2025-03-11
348102856,AECOM HUNT,JOHN F KENNEDY AIRPORT,NY,11430,236220,Commercial Bldg,2025-03-11
348103581,"YONKERS CONTRACTING COMPANY, INC.",BROOKLYN,NY,11217,237310,Highway/Bridge,2025-03-11
348120791,"THE VAN WYCK EXPRESSWAY (VWE, I-678)",SOUTH OZONE PARK,NY,11420,237310,Highway/Bridge,2025-03-11
348098161,UNISYS ELECTRIC INC.,BROOKLYN,NY,11220,238210,,2025-03-11
348103789,"SUPREME BUILDERS, USA, INC.",JERSEY CITY,NJ,07305,236116,,2025-03-11
348103920,"BASSO CONSTRUCTION & LANDSCAPING, INC.",STATEN ISLAND,NY,10301,238140,Masonry,2025-03-11
348098815,BLUE SHINE BUILDERS INC.,BROOKLYN,NY,11208,236116,,2025-03-10
348141136,GLEN ROOFING CORPORATION,SCARSDALE,NY,10583,238170,,2025-03-10
348095647,DIAMOND CONTRACTORS GROUP CORPORATION,MANALAPAN,NJ,07726,238130,Framing,2025-03-10
348095654,"FRONTLINE CONTRACTORS, LLC.",MANALAPAN,NJ,07726,238130,Framing,2025-03-10
348096454,SKY BUILDING CORPORATION,BROOKLYN,NY,11208,236220,Commercial Bldg,2025-03-10
348096587,DFE CONTRACTOR LLC,BROOKLYN,NY,11208,236118,,2025-03-10
348097064,"ANH PROPERTIES, INC.",BROOKLYN,NY,11208,236116,,2025-03-10
348141383,ALLSTATE ELECTRICAL CONTRACTING INC,YONKERS,NY,10710,238210,,2025-03-10
348111360,COMMODORE MAINTENANCE CORPORATION,BROOKLYN,NY,11223,237310,Highway/Bridge,2025-03-07
348091497,COLTS NECK TOWNSHIP DPW,COLTS NECK,NJ,07722,237310,Highway/Bridge,2025-03-07
348092347,"ROYAL PAINT, LLC.",STATEN ISLAND,NY,10312,238140,Masonry,2025-03-07
348092503,FREEWAY FRAMING LLC,DEAL,NJ,07723,238160,Roofing,2025-03-07
348093220,LEBER CONSTRUCTION CORP.,YAPHANK,NY,11980,238350,,2025-03-07
348093246,LMJ MANAGEMENT & CONSTRUCTION,YAPHANK,NY,11980,236220,Commercial Bldg,2025-03-07
348093329,KPK HOME IMPROVEMENTS INC,HUNTINGTON,NY,11743,238350,,2025-03-07
348095167,C & C CONSTRUCTION & REMODELING LLC,HASBROUCK HEIGHTS,NJ,07604,238160,Roofing,2025-03-06
348095233,VJM GENERAL CONTRACTOR LLC,LODI,NJ,07644,238130,Framing,2025-03-06
348090093,LINDE-GRIFFITH CONSTRUCTION CO.,JERSEY CITY,NJ,07097,238910,,2025-03-06
348092537,AKG CONSTRUCTION LLC,HASBROUCK HEIGHTS,NJ,07604,238160,Roofing,2025-03-06
348092685,BRILLIANT BUILDING & DESIGN LLC,HASBROUCK HEIGHTS,NJ,07604,238130,Framing,2025-03-06
348092750,BEST HOME IMPROVEMENT LLC,HASBROUCK HEIGHTS,NJ,07604,238130,Framing,2025-03-06
348092834,"SLOAN & COMPANY, INC.",WOOD RIDGE,NJ,07075,238310,,2025-03-06
348092883,SHARP CONCRETE CORP,WOOD RIDGE,NJ,07075,238140,Masonry,2025-03-06
348084880,"MILLENNIUM ELEVATOR ENTERPRISES, LLC",BROOKLYN,NY,11208,238390,,2025-03-06
348092958,TERMINAL CONSTRUCTION CORPORATION,WOOD RIDGE,NJ,07075,236210,,2025-03-06
348093030,QUALITY ROOFING LLC,EAST RUTHERFORD,NJ,07073,238160,Roofing,2025-03-06
348089350,VMG GROUP,JERSEY CITY,NJ,07307,238160,Roofing,2025-03-06
348193921,"NEW YONG FA CONTRACTING, INC.",SCARSDALE,NY,10583,238910,,2025-03-05
348207135,C&G PAITCH LLC,AVENEL,NJ,07001,238170,,2025-03-05
348087800,KMI INC,JERSEY CITY,NJ,07097,238140,Masonry,2025-03-05
348086869,ALL CRAFT SERVICES LLC,ENGLEWOOD,NJ,07631,238160,Roofing,2025-03-05
348084674,SHARK DEMOLITION,BROOKLYN,NY,11208,236210,,2025-03-05
348084690,FARBES CORP.,BROOKLYN,NY,11208,238320,,2025-03-05
348084914,"J & T BROTHERS, LLC",AVENEL,NJ,07001,238140,Masonry,2025-03-05
348084955,AKHTAR CONSTRUCTION CO INC.,BROOKLYN,NY,11208,236118,,2025-03-05
348088899,"AJD CONSTRUCTION CO., INC.",JERSEY CITY,NJ,07097,236116,,2025-03-05
348079823,BCG GLASS INDUSTRY INC.,FLUSHING,NY,11354,238390,,2025-03-04
348081324,3T GC LLC,FLUSHING,NY,11354,236116,,2025-03-04
348081332,MW CONSTRUCTION INC,BROOKLYN,NY,11207,236115,,2025-03-04
348092735,NYCDDC,LONG ISLAND CITY,NY,11101,237990,,2025-03-04
348081407,"MASTER ROOFING & SIDING, INC.",BROOKLYN,NY,11207,238160,Roofing,2025-03-04
348081464,TARGET PIPING CORP.,BROOKLYN,NY,11207,238220,,2025-03-04
348081480,JASDISH BUILDERS CORP,BROOKLYN,NY,11208,238140,Masonry,2025-03-04
348081589,PENTA RESTORATION CORP,BROOKLYN,NY,11208,236220,Commercial Bldg,2025-03-04
348081605,OLYMPUS CONSTRUCTION SERVICES CORP,BROOKLYN,NY,11208,238110,,2025-03-04
348081688,"PHELPS CONSTRUCTION GROUP, L.L.C",JERSEY CITY,NJ,07306,236220,Commercial Bldg,2025-03-04
348081738,"NORDIC CONTRACTING CO, INC",JERSEY CITY,NJ,07306,238140,Masonry,2025-03-04
348078478,"JMS ALL CONSTRUCTION, LLC.",JACKSON,NJ,08527,238140,Masonry,2025-03-04
348082777,"URBAN ECOSPACES, INC.",BROOKLYN,NY,11208,236116,,2025-03-04
348083031,ORANGE COUNTY SUPERIOR CONCRETE INC.,CHESTNUT RIDGE,NY,10977,238110,,2025-03-04
348083163,K&M CONTRACTING INC.,PARSIPPANY,NJ,07054,238990,,2025-03-04
348075912,GUAMAN'S CONSTRUCTION LLC,HILLSBOROUGH,NJ,08844,238160,Roofing,2025-03-03
348076043,CEVALLOS CONSTRUCTION LLC,EAST BRUNSWICK,NJ,08816,238160,Roofing,2025-03-03
348077892,NEW WALK HOME IMPROVEMENTS LLC,HARRISON,NY,10528,236115,,2025-03-03
348083254,APJ SERVICES INC,JERSEY CITY,NJ,07305,238140,Masonry,2025-03-03
348085630,OSMAN LIMITED,NEW YORK,NY,10019,238160,Roofing,2025-03-03
348085705,CONSTRUCTORA INC.,JERSEY CITY,NJ,07305,238140,Masonry,2025-03-03
348361817,RCS CONTRACTING INC.,HARRISON,NY,10528,238160,Roofing,2025-02-28
348082116,PERFECT CONCRETE CONSTRUCTION LIMITED LIABILITY COMPANY,CHESTNUT RIDGE,NY,10977,238140,Masonry,2025-02-28
348077843,ELK HOMES CONSTRUCTION LLC,HARRISON,NY,10528,236116,,2025-02-28
348076316,NEW HOME CONSTRUCTION LLC,HARRISON,NY,10528,236118,,2025-02-28
348074014,ELITE ELECTRIC NY INC.,CHESTNUT RIDGE,NY,10977,238210,,2025-02-28
348081662,"SPERRUGGIA CONSTRUCTION, INC.",STATEN ISLAND,NY,10310,236115,,2025-02-28
348072851,HYBRID FRAMING & INTERIORS INC.,BROOKLYN,NY,11208,238130,Framing,2025-02-28
348072919,B.E.S.T SQUAD,BROOKLYN,NY,11208,238190,,2025-02-28
348084765,RIOS CONSTRUCTION CORP.,STATEN ISLAND,NY,10314,238170,,2025-02-28
348072984,EMPIRE SUPPLIERS,BROOKLYN,NY,11208,238350,,2025-02-28
348073024,MORTON FLOORING SOLUTIONS INC,BROOKLYN,NY,11208,238340,,2025-02-28
