activity_nr,citation_id,standard,viol_type,issuance_date,current_penalty,initial_penalty
347988719,01001B,19260451 G01,S,2025-07-16,0,4965
347988776,01001,19260453 B02 II,S,2025-02-10,5400,5400
347988776,01002,19260954 B03 III A,S,2025-02-10,6300,6300
347989857,01001,19260100 A,S,2025-02-03,3000,4161
347989857,01002,19260453 B02 V,S,2025-02-03,3000,4161
347986739,01001,19260100 A,S,2025-05-29,3121,3121
347986739,02001,19260501 B13,R,2025-05-29,27308,27308
347986788,01001,19260100 A,S,2025-05-29,2837,2837
347986788,01002,19260501 B13,S,2025-05-29,4965,4965
347986036,01001,19260652 A01,S,2025-02-14,3547,3547
347986069,01001,19260453 B02 V,S,2025-02-14,3227,4965
347986069,01002,19260501 B01,S,2025-02-14,3227,4965
347984999,01001,19261153 C01,O,2025-02-19,6620,6620
347983777,01001,19261053 B01,S,2025-01-22,3902,3902
347983777,02001,19260501 B13,R,2025-01-22,10923,10923
347984189,01001,19260416 E01,S,2025-06-17,4020,4020
348000340,01001,19260102 A01,S,2025-02-07,2684,4256
348000340,01002,19260451 G01,S,2025-02-07,3132,4965
348000340,01003A,19261052 C01 I,S,2025-02-07,2684,4256
348000340,01003B,19261053 B04,S,2025-02-07,0,0
347984429,01001,19260501 B13,R,2025-03-12,14564,14564
347984643,01001,19260501 B13,S,2025-02-11,7282,7282
347984643,01002,19260503 A02,S,2025-02-11,7282,7282
347984684,01001,19260501 B13,R,2025-03-11,6588,10923
347984692,01001,19100120 Q06 I A,S,2025-04-02,0,0
347984692,01002,19100157 C01,S,2025-04-02,0,0
347984692,01003,19100157 E03,S,2025-04-02,0,0
347984692,01004,19100212 B,S,2025-04-02,0,0
347984692,01005,19100213 H01,S,2025-04-02,0,0
347984692,01006,19100215 A04,S,2025-04-02,0,0
347984692,01007,19100303 B02,S,2025-04-02,0,0
347984692,01008,19100303 F02,S,2025-04-02,0,0
347984759,01001,19260501 B13,R,2025-03-12,4788,10923
347984833,01001,19260451 G01,S,2025-02-18,4965,4965
347984965,01001,19260501 B13,R,2025-04-07,10923,10923
347985251,01001,19260102 A01,S,2025-02-07,2684,4256
347985251,01002,19260451 G01,S,2025-02-07,3132,4965
347985251,01003A,19261052 C01 I,S,2025-02-07,2684,4256
347985251,01003B,19261053 B04,S,2025-02-07,0,0
347980815,01001,19260651 C02,S,2025-07-10,1000,4965
347980815,01002,19260651 J02,S,2025-07-10,1000,4965
347980815,01003,19260651 K01,S,2025-07-10,1000,4965
347980815,01004,19260651 L,S,2025-07-10,1000,4965
347980815,01005,19260652 A01,S,2025-07-10,2000,4965
347980997,01001,19260304 I01,S,2025-05-02,2150,3547
347980997,01002A,19260501 B13,S,2025-05-02,2150,3547
347980997,01002B,19260503 A01,S,2025-05-02,0,0
348030990,01001,19260100 A,S,2025-06-17,1733,2837
348030990,01002,19260102 A01,S,2025-06-17,1733,2837
348030990,01003,19260501 B13,S,2025-06-17,3034,4965
348030990,01004,19261053 B01,O,2025-06-17,1000,4965
347981284,01001,19260501 B13,S,2025-05-01,2900,4965
347978868,01001,19260651 C02,S,2025-07-14,3000,5462
347978868,01002,19260652 A01,S,2025-07-14,0,5462
347978025,01001,19260501 B13,S,2025-05-01,3000,4965
347980559,01001,19260501 B13,S,2025-05-01,4965,4965
347975674,01001,19260416 E01,S,2025-03-18,9000,14895
347975674,01002,19261153 I01,O,2025-03-18,1000,8511
347976003,01001,19260021 B02,O,2025-05-16,8300,12744
347982217,01001,19260100 A,S,2025-02-14,3547,3547
347982217,01002,19260501 B13,S,2025-02-14,4965,4965
347982217,01003,19261053 B01,S,2025-02-14,4965,4965
347980435,01001,19260501 B13,R,2025-05-01,3000,9930
347980468,01001,19260451 C02 IV,S,2025-05-02,4965,4965
347980468,01002,19260501 B13,R,2025-05-02,9930,9930
347985087,01001,19261053 B13,S,2025-05-06,3783,3783
347985087,02001,19260102 A01,O,2025-05-06,0,0
347976607,01001,19260102 A01,S,2025-04-11,5675,5675
347976607,01002,19260451 B01,S,2025-04-11,6620,6620
347976607,01003,19260451 E01,S,2025-04-11,6620,6620
347976607,01004,19260451 G01,S,2025-04-11,6620,6620
347976607,01005,19260701 B,S,2025-04-11,6620,6620
347973380,01001,19260025 A,S,2025-02-25,4965,4965
347973380,01002,19260501 B13,S,2025-02-25,11585,11585
347973380,01003,19261052 C01,S,2025-02-25,8276,8276
347974826,01001,19260501 B13,S,2025-01-22,3500,4965
347974826,01002,19261053 B01,S,2025-01-22,2500,3547
347977779,01001,19260102 A01,S,2025-01-28,2128,2128
347977779,01002,19260501 B13,S,2025-01-28,4965,4965
348356940,01001A,19260451 F03,S,2025-07-10,5793,11585
348356940,01001B,19260502 D21,S,2025-07-10,0,0
348356940,01002,19260451 F04,S,2025-07-10,0,11585
348356940,01003,19260502 D15,S,2025-07-10,11585,11585
347972580,01001,19260102 A01,S,2025-05-14,1350,2128
347972580,01002,19260501 B13,S,2025-05-14,3150,4965
347966004,01001,19040040 A,O,2025-03-25,0,946
347966004,01002,19101200 E01,O,2025-03-25,0,0
347966004,01003,19101200 G08,O,2025-03-25,0,0
347969529,01001,19261203 E02 II,O,2025-01-16,12768,12768
347967580,01001,12 NYCRR PART 800.6(H),S,2025-04-25,0,0
347967580,01002,19100037 A04,S,2025-04-25,0,0
347967580,01003,19100037 B06,S,2025-04-25,0,0
347967580,01004,19100120 Q06 I A,S,2025-04-25,0,0
347967580,01005,19100157 C01,S,2025-04-25,0,0
347967580,01006,19100212 A01,S,2025-04-25,0,0
347967580,01007,19100303 B02,S,2025-04-25,0,0
347967580,01008,19100303 F02,S,2025-04-25,0,0
347967580,01009,19101200 F06,S,2025-04-25,0,0
347967580,02001,12 NYCRR PART 801.40(A),O,2025-04-25,0,0
347967580,02002,19101200 H01,O,2025-04-25,0,0
347969826,01001,19260250 A01,O,2025-07-08,7000,11585
347965634,01001,19260303 B01,S,2025-06-02,2837,2837
347965352,01001,19260025 A,S,2025-06-02,2128,2128
347965352,01002,19260416 E01,S,2025-06-02,2128,2128
347965352,01003,19260501 B04 II,S,2025-06-02,3547,3547
347965352,01004A,19260501 B13,S,2025-06-02,3547,3547
347965352,01004B,19260503 A01,S,2025-06-02,0,0
347965352,01005,19261052 C01,S,2025-06-02,3547,3547
347965352,02001,19030019 C01,O,2026-02-27,398,398
347972481,01001,19260100 A,S,2025-02-07,2000,2837
347972481,01002,19260102 A01,S,2025-02-07,2000,2837
347972481,01003,19260501 B13,S,2025-02-07,3500,4965
347959389,01001,19260501 B01,R,2025-07-01,7700,10923
347959413,01001,19260501 B10,S,2025-06-05,2800,4729
347959462,01001,19260501 B14,R,2025-07-03,9930,9930
347957250,01001,19260102 A01,S,2025-02-25,5675,5675
347957250,01002,19260501 B01,S,2025-02-25,6620,6620
347957250,01003,19260451 B01,S,2025-02-25,3783,3783
347957250,01004,19260451 E01,S,2025-02-25,6620,6620
347957524,01001,19260021 B02,S,2025-06-26,11823,11823
347957524,01002,19260501 A02,S,2025-06-26,11823,11823
347957557,01001,19040039 A02,O,2025-02-27,5000,5000
347954075,01001,19260501 B12,S,2025-01-22,2979,4965
347956856,01001,N.J.S.A. 34:6A-33(A),S,2025-01-14,3500,3500
347954117,01001,19260501 B13,S,2025-02-12,1500,3547
347954125,01001,19260501 B13,S,2025-02-12,2660,3547
347945461,01001,19040039 A02,O,2025-06-04,3074,4729
348166901,01001,19260451 F03,S,2025-04-17,4965,4965
348166901,01002,19260451 G01,S,2025-04-17,4965,4965
347950453,01001,19260021 B02,S,2025-06-12,4965,4965
347950453,01002,19260501 C,S,2025-06-12,16550,16550
347947079,01001,19260416 A01,S,2025-02-14,3000,4965
347945479,01001,19261053 B22,S,2025-02-19,4965,4965
347945479,02001,19260501 B13,R,2025-02-19,9930,9930
347945511,01001,19260451 G01 VII,S,2025-05-07,4020,4020
347944662,01001,19260102 A01,S,2025-04-22,3121,3121
347944662,02001,19260501 B13,R,2025-04-22,27308,27308
347941700,01001,19261053 B01,S,2025-03-21,7282,7282
347941700,02001,19260501 B13,R,2025-03-21,14564,14564
347940280,01001,19260501 B13,S,2025-03-12,2000,3547
347940280,01002,19261053 B13,S,2025-03-12,2000,2837
347944639,01001,N.J.S.A. 34:6A-33(A),S,2025-01-03,4500,4500
347972556,01001,5A0001,S,2025-05-07,3547,3547
347972556,01002,19260102 A01,S,2025-05-07,2837,2837
347972556,01003,19260501 B13,S,2025-05-07,4965,4965
348031014,01001A,19260451 G01,S,2025-05-20,3354,6620
348031014,01001B,19260501 B13,S,2025-05-20,0,6620
348031014,01003,19261053 B01,S,2025-05-20,2396,4729
348031030,01001,19260501 B13,S,2025-05-20,6620,6620
348031030,01002,19261053 B01,S,2025-05-20,3783,3783
347933327,01001,19100022 A01,S,2024-12-27,3500,3500
347933327,01002,19100030 A01,S,2024-12-27,3500,3500
347933327,01003,19100176 B,S,2024-12-27,3500,3500
347933327,01004,19100219 E01 I,S,2024-12-27,3500,3500
347933327,01005,19100305 G01 IV B,S,2024-12-27,3500,3500
347933327,01006,19100334 A02 II,S,2024-12-27,3500,3500
347933327,01007,N.J.S.A. 34:6A-33(A),S,2024-12-27,3500,3500
347933327,02001,19100037 B02,O,2024-12-27,700,700
347933327,02002,19100147 C06 I,O,2024-12-27,700,700
347933327,02003,19100157 E03,O,2024-12-27,700,700
347933327,02004,19100244 A01 II,O,2024-12-27,700,700
347933145,01001,19260021 B02,S,2025-06-09,11585,11585
347932352,01001,19260451 B01 I,S,2025-03-13,3250,4965
347932352,01002,19260451 C01,S,2025-03-13,3250,4965
347932352,01003,19260451 E01,S,2025-03-13,3250,4965
347932352,01004,19260451 G04 I,S,2025-03-13,3250,4965
347942039,01001,19260502 D16,S,2025-02-11,4965,4965
347931651,01001,19260453 B02 V,S,2025-02-11,2300,3547
347931701,01001,19260502 D16,S,2025-02-11,4965,4965
347931834,01001,19260501 B13,S,2025-02-11,4965,4965
347931834,01002,19261053 B16,S,2025-02-11,4965,4965
347972507,01001,19260451 G01,S,2025-04-29,6620,6620
347972507,01002,19260501 B13,S,2025-04-29,6620,6620
347972507,01003,19261053 B01,S,2025-04-29,3783,3783
347924854,01001,5A0001,S,2025-05-28,8700,11585
347924854,01002,19100305 G02 III,O,2025-05-28,0,0
347926537,01001,19260405 B02,S,2025-04-18,3547,3547
347926537,01002,19260405 J01 II,S,2025-04-18,3547,3547
347922221,01001,19100132 D02,S,2024-12-17,4900,4900
347922221,01002,19100145 D02,S,2024-12-17,2800,2800
347922221,01003,19100147 C01,S,2024-12-17,4900,4900
347922221,01004,19100157 E03,S,2024-12-17,2100,2100
347922221,01005,19100157 G02,S,2024-12-17,2800,2800
347922221,01006,19101200 E01,S,2024-12-17,4900,4900
347922221,01007,N.J.S.A. 34:6A-33(A),S,2024-12-17,4900,4900
347922221,01008,N.J.S.A. 34:6A-33(A),S,2024-12-17,4900,4900
347922221,01009,N.J.S.A. 34:6A-33(A),S,2024-12-17,4900,4900
347922411,01001,19260451 B01 II,S,2024-12-18,4839,4839
347922411,01002,19260451 E01,S,2024-12-18,2765,2765
347922411,01003,19260451 G01,S,2024-12-18,4839,4839
347922619,01001,19260501 B01,S,2025-06-03,4965,4965
347972531,01001,19261053 B01,S,2025-04-25,4161,4161
347972531,02001,19260102 A01,R,2025-04-25,8322,8322
347972531,02002,19260501 B13,R,2025-04-25,12485,12485
347919920,01001,19100030 A01,S,2024-12-19,3500,3500
347919920,01002,19100147 C01,S,2024-12-19,3500,3500
347919920,01003,19100176 B,S,2024-12-19,3500,3500
347919920,01004,19100178 L04 III,S,2024-12-19,3500,3500
347919920,01005,19100303 B02,S,2024-12-19,4900,4900
347919920,01006,19100305 A02 X,S,2024-12-19,4900,4900
347919920,01007,19100305 B02 I,S,2024-12-19,3500,3500
347919920,01008,19100305 G01 IV A,S,2024-12-19,4900,4900
347919920,02001,19100132 D02,O,2024-12-19,700,700
347919920,02002,19100244 A01 II,O,2024-12-19,700,700
347987703,01001,19260102 A01,S,2025-04-25,1620,2837
347987703,01002,19260501 B13,S,2025-04-25,2835,4965
347987703,01003,19261053 B01,S,2025-04-25,1620,2837
347987703,01004,19261053 B04,S,2025-04-25,2425,4256
347922080,01001,19260453 B02 IV,S,2025-05-02,3547,4729
347993057,01001,19260102 A01,S,2025-01-28,2341,2341
347993057,01002,19261053 B01,S,2025-01-28,3121,3121
347993057,02001,19260501 B13,R,2025-01-28,7803,7803
347915761,01001,19100028 B01 I,S,2024-12-18,6300,6300
347915761,01002,19100101 B,S,2024-12-18,6300,6300
347915761,01003,19100147 C04 II,S,2024-12-18,5400,5400
347915761,01004,19100147 C06 I,S,2024-12-18,5400,5400
347915761,01005,19100157 C04,S,2024-12-18,5400,5400
347915761,01006,19100212 A03 II,S,2024-12-18,5400,5400
347915761,01007,19100215 A04,S,2024-12-18,5400,5400
347915761,01008,19100244 A01 II,S,2024-12-18,5400,5400
347915761,01009,19100303 G01,S,2024-12-18,5400,5400
347915761,01010,N.J.S.A. 34:6A-33(A),S,2024-12-18,6300,6300
347915761,01011,N.J.S.A. 34:6A-33(A),S,2024-12-18,6300,6300
347915761,02001,19100132 D02,O,2024-12-18,900,900
347915761,02002,19100147 C06 II,O,2024-12-18,900,900
347915761,02003,19100157 E02,O,2024-12-18,900,900
347918146,01001,19260451 B01,S,2025-05-16,8276,8276
347918146,01002A,19260451 E05 I,S,2025-05-16,8276,8276
347918146,01002B,19260501 B01,S,2025-05-16,0,0
347918146,01003,19260451 G01 VII,S,2025-05-16,8276,8276
347918146,01004,19260701 B,S,2025-05-16,4965,4965
347918146,01005,19261053 B04,S,2025-05-16,4965,4965
347918146,02001,19030019 C01,O,2025-09-18,930,930
347914640,01001,19260416 A01,S,2025-01-22,3550,5462
347914640,01002,19260502 D15,S,2025-01-22,0,5462
347914640,02001,19260503 B01,O,2025-01-22,285,438
347919250,01001,19260451 E01,S,2025-05-13,2400,4020
347919250,01002,19260451 G01 VII,S,2025-05-13,2400,4729
347919250,01003,19260451 H02 II,S,2025-05-13,1500,3783
347915456,01001,19260501 B13,S,2025-02-18,3547,3547
347913105,01001,19260451 C02 IV,S,2025-04-01,0,4965
347913105,01002,19260451 C02 V,S,2025-04-01,0,4965
347912214,01001,19260451 C02 IV,S,2025-04-04,4965,4965
347912214,01002,19260451 C02 V,S,2025-04-04,4965,4965
347912214,01003,19260501 B13,S,2025-04-04,4965,4965
347909384,01001,"NYSLL ARTICLE 2, SECTION 27-A.3.A",W,2026-01-09,0,0
347909384,01002,19260100 A,W,2026-01-09,0,0
347909384,02001,19260651 C02,S,2026-01-09,0,0
347909384,02002,19260651 K02,S,2026-01-09,0,0
347909384,02003,19260652 G01 II,S,2026-01-09,0,0
347914434,01001,19260501 B13,S,2024-12-19,4839,4839
347909632,01001,19261053 B01,S,2025-03-07,4634,6620
347909632,01002,19261053 B04,S,2025-03-07,1986,2837
347909632,02001,19260501 B13,W,2025-03-07,23172,33103
347907289,01001,19260501 B13,S,2025-03-14,4965,4965
347907289,01002,19260503 A01,S,2025-03-14,4965,4965
347910580,01001A,19260501 B11,S,2024-12-19,2500,5323
347910580,01001B,19260502 D15,S,2024-12-19,0,5323
347910580,01001C,19260502 D15 II,S,2024-12-19,0,5323
347914673,01001,19260453 B02 IV,S,2025-04-11,5462,5462
347914673,01002,19261153 C02 II,S,2025-04-11,5462,5462
347914913,01001,19260453 B02 IV,S,2025-04-11,4965,4965
347914913,01002,19261153 C02 II,S,2025-04-11,4965,4965
348142472,01001,19260501 B01,S,2025-04-01,12000,16550
348142472,02001,19040039 A02,O,2025-04-01,8000,11823
347901019,01001,19260050 G,S,2025-03-13,4256,4256
347901019,01002,19260102 A01,S,2025-03-13,4256,4256
347901019,01003,19260451 B01,S,2025-03-13,4965,4965
347901019,01004A,19260652 A01,S,2025-03-13,4965,4965
347901019,01004B,19261053 B01,S,2025-03-13,0,0
347894883,01001,19260501 B01,S,2025-02-27,0,16550
347894883,02001,19040039 A02,O,2025-02-27,0,11823
347901035,01001A,19260062 D02 IV,S,2025-05-16,14895,14895
347901035,01001B,19260062 D02 V A,S,2025-05-16,0,0
347901035,01001C,19260062 D02 V C,S,2025-05-16,0,0
347901035,01002,19100134 H01 I,S,2025-05-16,10641,10641
347912115,01001A,19260652 A01,S,2025-03-18,4965,4965
347912115,01001B,19261053 B01,S,2025-03-18,0,0
347900268,01001,19260652 B01 II,O,2025-05-19,10429,14895
347898868,01001,5A0001,S,2025-05-14,0,6620
347892671,01001,19261053 B01,S,2025-05-07,5202,5202
347892671,02001,19260501 B13,R,2025-05-07,26011,26011
347886632,01001,19260451 F06,S,2024-11-20,0,5323
348037235,01001,19260102 A01,S,2025-02-13,2380,3121
348037235,01002,19261053 B01,S,2025-02-13,2920,3902
348037235,02001,19260501 B13,R,2025-02-13,8200,10923
347917759,01001,19260102 A01,O,2025-04-25,0,3783
347917759,01002,19260451 G01,S,2025-04-25,3500,6620
347917759,01003,19261053 B13,S,2025-04-25,3500,6620
347881138,01001,19260096,O,2024-12-27,0,2765
347881138,02001,19260501 B13,R,2024-12-27,10000,24197
347881138,02002,19260503 A02,R,2024-12-27,0,24197
347881138,03001,19030019 C01,O,2025-03-13,0,1000
347897118,01001,19260416 A01,O,2025-04-22,9000,11585
347897118,02001,19040039 A02,O,2025-04-22,6000,8276
347884116,01001,19100147 C07 I,S,2024-11-22,4900,4900
347884116,01002,19100176 C,S,2024-11-22,4900,4900
347884116,01003,19100215 A04,S,2024-11-22,4900,4900
347884116,01004,19100253 E03 II C 2,S,2024-11-22,4900,4900
347884116,01005,19100303 G01,S,2024-11-22,4900,4900
347884116,01006,19101200 H01,S,2024-11-22,4900,4900
347884116,01007,N.J.S.A. 34:6A-33(A),S,2024-11-22,4900,4900
347884116,01008,N.J.S.A. 34:6A-33(A),S,2024-11-22,4900,4900
347884116,01009,19100157 C01,S,2024-11-22,4900,4900
347884116,02001,19040029 A,O,2024-11-22,700,700
347884116,02002,19040029 A,O,2024-11-22,700,700
347884116,02003,19040029 A,O,2024-11-22,700,700
347884116,02004,19040029 A,O,2024-11-22,700,700
347884116,02005,19040029 A,O,2024-11-22,700,700
347884116,02006,19040029 A,O,2024-11-22,700,700
347884116,02007,19100132 D02,O,2024-11-22,700,700
347884116,02008,19100147 C06 II,O,2024-11-22,700,700
347884116,02009,19100157 E02,O,2024-11-22,700,700
347884116,02010,19101200 A01,O,2024-11-22,700,700
347881187,01001,19260501 B13,S,2024-11-19,4839,4839
347881682,01001,19100022 A03,S,2024-11-26,5400,5400
347881682,01002,19100037 A03,S,2024-11-26,5400,5400
347881682,01003,19100101 B,S,2024-11-26,6300,6300
347881682,01004,19100146 D09,S,2024-11-26,5400,5400
347881682,01005,19100147 C06 I,S,2024-11-26,5400,5400
347881682,01006,19100215 A04,S,2024-11-26,5400,5400
347881682,01007,19100242 B,S,2024-11-26,5400,5400
347881682,01008,19100244 A01 II,S,2024-11-26,5400,5400
347881682,01009,19100334 A03 III,S,2024-11-26,5400,5400
347881682,01010,19100305 B02 I,S,2024-11-26,5400,5400
347881682,02001,19100132 D02,O,2024-11-26,900,900
347881682,02002,19100147 C06 II,O,2024-11-26,900,900
347881682,02003,19100157 E02,O,2024-11-26,900,900
347881682,02004,N.J.A.C. 12:100-7.3(A),O,2024-11-26,900,900
347880056,01001,19260501 B01,W,2025-05-05,19008,33103
348030982,01001,19260453 B02 V,S,2025-04-25,3547,3547
348030982,01002,19260501 B01,S,2025-04-25,4965,4965
347878464,01001,19260300 B01,S,2025-05-02,1775,2837
347878464,01002,19260403 I02 I,S,2025-05-02,2200,3547
347878464,01003,19260405 J01 II,S,2025-05-02,1775,2837
347878464,01004,19260405 G02 III,S,2025-05-02,1775,2837
347878464,01005,19260416 E01,S,2025-05-02,1775,2837
347878639,01001,19260451 G01 VII,S,2025-03-28,2916,4965
347878639,01002,19260454 A01,S,2025-03-28,2916,4965
347885147,01001A,19260021 B02,S,2025-02-27,0,4965
347885147,01002,19260100 A,S,2025-02-27,1490,2128
347885147,01003A,19260501 B13,S,2025-02-27,3480,4965
347885147,01003B,19260503 A01,O,2025-02-27,0,0
347885147,01004A,19261053 B01,S,2025-02-27,3480,4965
347885147,01004B,19261060 A,O,2025-02-27,0,0
347885147,01005,19261053 B04,S,2025-02-27,1490,2128
347885147,01006,19261053 B16,S,2025-02-27,1980,2837
347885147,01007A,19261053 B21,S,2025-02-27,2480,3547
347885147,01007B,19261053 B22,O,2025-02-27,0,0
347879850,01001,19260501 B13,S,2025-04-21,2100,3547
347879850,01002,19260503 A01,S,2025-04-21,2100,3547
347883597,01001,19260451 G01,S,2025-01-24,3207,4965
347883597,01002,19261053 B01,S,2025-01-24,2293,3547
347876302,01001,19260501 B13,S,2025-03-28,3000,4965
347876302,01002,19261053 B01,S,2025-03-28,3000,4965
347876310,01001,19260501 B01,S,2025-03-28,3227,4965
347878738,01001,19260451 G01,S,2025-03-28,4965,4965
347878738,01002,19260501 B13,S,2025-03-28,4965,4965
347875049,01001,19260020 B02,S,2025-02-27,0,14895
347875049,01002,19260021 B02,S,2025-02-27,0,14895
347876666,01001,19260501 B01,W,2025-01-08,32265,32265
347877011,01001,19260501 B13,R,2025-03-27,10646,10646
347878035,01001,19260453 B02 IV,S,2025-03-27,2029,3121
347878035,02001,19260501 B01,R,2025-03-27,7100,10923
347874026,01001,19260453 B02 V,S,2024-11-19,3629,4839
347872871,01001,19261053 B15,S,2025-05-01,5296,6620
347872871,01002,19261060 A,S,2025-05-01,4965,6620
347872350,01001A,19260021 B02,S,2025-04-18,10924,10924
347872350,01001B,19260020 B04,S,2025-04-18,0,0
347873887,01001,19260451 B01,S,2025-05-06,2979,4965
347873887,01002,19260451 E01,S,2025-05-06,2979,4965
347873887,01003,19260451 F07,S,2025-05-06,2979,4965
347873887,01004,19260451 G01,S,2025-05-06,2979,4965
347864746,01001,19260501 B13,S,2025-03-26,4965,4965
347869059,01001A,19101200 E01,S,2025-03-18,2837,2837
347869059,01001B,19101200 G01,S,2025-03-18,0,0
347869059,01001C,19101200 H01,S,2025-03-18,0,0
347866139,01001,19260501 B01,S,2025-04-01,6620,6620
347866246,01001,19260405 B02,S,2025-03-13,2837,2837
347866246,01002,19261052 C01,S,2025-03-13,4965,4965
347866246,01003A,19101200 E01,S,2025-03-13,2837,2837
347866246,01003B,19101200 G01,S,2025-03-13,0,0
347866246,01003C,19101200 H01,S,2025-03-13,0,0
347866337,01001,19260451 D05 III,S,2025-05-02,4050,6620
347866337,01002,19260502 D11,S,2025-05-02,4050,6620
347866337,01003,19260502 D15,S,2025-05-02,4050,6620
347866337,01004,19261051 A,S,2025-05-02,4050,5675
347868390,01001,19260416 A01,S,2025-05-05,1500,3547
347868390,01002,19260501 B01,S,2025-05-05,1500,3547
347868440,01001,19260451 C02,S,2025-04-04,2467,4965
347868440,01002,19261053 B06,S,2025-04-04,2467,4965
347868440,02001,19260501 B13,S,2025-04-04,4966,9930
